"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-21",,"75","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-22",,"82","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-23","66","85","58"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-24","68","77","61"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-25","70","84","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-26","73","85","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-27","73","86","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-28","71","85","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-29","73","83","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-30","73","84","63"
"SZ000001940","BASEL BINNINGEN, SZ","2001-07-31","76","88","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-01","73","85","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-02","74","92","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-03","68","74","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-04","66","71","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-05","65","74","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-06","63","70","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-07","68","76","63"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-08","67","78","63"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-09","66","71","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-10","63","69","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-11","59","72","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-12","60","78","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-13","68","82","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-14","72","89","58"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-15","78","92","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-16","72","81","64"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-17","68","75","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-18","69","85","61"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-19","72","81","61"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-20","65","77","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-21","69","79","57"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-22","72","80","57"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-23","71","82","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-24","73","85","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-25","74","87","63"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-26","76","89","62"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-27","74","87","64"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-28","66","76","58"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-29","66","79","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-30","64","73","60"
"SZ000001940","BASEL BINNINGEN, SZ","2001-08-31","60","65","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-01","58","65","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-02","59","71","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-03","62","75","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-04","59","64","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-05","55","61","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-06","53","62","43"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-07","59","65","54"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-08","60","63","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-09","52","60","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-10","51","56","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-11","53","61","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-12","54","62","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-13","58","69","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-14","54","60","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-15","55","65","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-16","53","59","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-17","48","54","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-18","49","60","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-19","54","60","42"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-20","57","62","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-21","55","63","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-22","53","58","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-23","50","52","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-24","54","63","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-25","52","62","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-26","55","64","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-27","55","67","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-28","59","71","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-29","57","63","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-09-30","60","69","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-01","60","72","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-02","70","80","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-03","61","68","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-04","57","65","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-05","56","65","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-06","63","72","56"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-07","60","65","55"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-08","55","62","52"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-09","56","65","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-10","57","67","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-11","56","68","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-12","57","67","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-13","60","72","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-14","61","73","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-15","62","73","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-16","60","69","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-17","60","69","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-18","58","67","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-19","59","69","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-20","57","63","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-21","57","64","53"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-22","57","65","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-23","53","58","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-24","55","61","51"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-25","53","59","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-26","52","60","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-27","53","62","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-28","54","65","50"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-29","58","68","49"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-30","57","68","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-10-31","53","68","44"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-01","44","52","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-02","41","52","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-03","43","55","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-04","44","56","37"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-05","45","49","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-06","46","49","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-07","51","56","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-08","47","54","38"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-09","37","43","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-10","33","41","28"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-11","29","33","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-12","32","40","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-13","37","40","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-14","35","39","30"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-15","32","41","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-16","31","38","24"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-17","35","39","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-18","31","39","29"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-19","33","35","30"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-20","37","44","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-21","34","41","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-22","36","45","27"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-23","35","38","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-24","35","40","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-25","40","43","36"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-26","45","49","42"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-27","42","47","34"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-28","38","44","33"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-29","40","47","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-11-30","46","52","41"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-01","50","53","48"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-02","49","53","45"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-03","48","50","47"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-04","49","52","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-05","48","55","46"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-06","48","55","40"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-07","36","40","32"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-08","34","38","28"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-09","29","35","25"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-10","28","33","23"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-11","30","36","25"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-12","34","37","31"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-13","30","38","15"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-14","18","22","14"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-15","17","22","15"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-16","23","33","14"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-17","26","32","18"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-18","26","31","18"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-19","29","31","25"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-20","28","32","19"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-21","29","35","20"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-22","34","36","29"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-23","27","30","15"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-24","20","28","9"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-25","38","43","28"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-26","34","39","29"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-27","32","40","24"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-28","44","48","37"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-29","48","52","39"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-30","32","39","26"
"SZ000001940","BASEL BINNINGEN, SZ","2001-12-31","28","33","22"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-01","23","32","17"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-02","24","33","19"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-03","22","30","17"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-04","22","29","15"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-05","21","31","14"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-06","22","28","16"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-07","24","28","19"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-08","26","30","22"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-09","26","31","19"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-10","25","31","22"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-11","28","33","23"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-12","33","38","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-13","31","36","26"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-14","31","32","27"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-15","29","34","24"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-16","31","33","29"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-17","34","36","32"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-18","35","40","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-19","36","42","31"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-20","44","49","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-21","43","50","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-22","39","49","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-23","39","45","33"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-24","47","52","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-25","45","51","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-26","50","59","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-27","53","58","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-28","53","60","45"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-29","45","53","34"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-30","44","55","35"
"SZ000001940","BASEL BINNINGEN, SZ","2002-01-31","44","53","35"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-01","47","54","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-02","48","58","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-03","47","59","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-04","49","55","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-05","51","63","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-06","44","48","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-07","42","48","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-08","41","44","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-09","49","56","43"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-10","46","49","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-11","52","58","45"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-12","55","61","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-13","54","60","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-14","44","49","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-15","37","40","33"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-16","35","40","31"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-17","36","47","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-18","38","49","29"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-19","40","44","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-20","44","47","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-21","35","41","29"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-22","35","47","26"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-23","44","48","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-24","40","43","34"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-25","47","51","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-26","53","56","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-27","47","56","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-02-28","46","53","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-01","44","50","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-02","39","41","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-03","38","44","31"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-04","37","49","28"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-05","39","49","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-06","42","54","32"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-07","49","54","43"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-08","49","59","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-09","47","58","35"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-10","48","57","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-11","46","68","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-12","53","67","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-13","55","70","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-14","45","51","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-15","48","56","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-16","51","62","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-17","53","63","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-18","54","65","46"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-19","58","62","55"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-20","58","63","53"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-21","57","64","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-22","50","53","46"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-23","42","48","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-24","40","46","34"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-25","37","47","27"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-26","36","49","26"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-27","40","52","26"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-28","44","56","30"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-29","49","63","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-30","44","52","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-03-31","49","63","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-01","52","66","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-02","55","69","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-03","57","69","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-04","54","67","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-05","51","62","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-06","47","57","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-07","45","57","31"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-08","46","52","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-09","46","59","29"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-10","46","58","35"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-11","51","60","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-12","49","57","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-13","46","49","43"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-14","41","45","37"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-15","41","51","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-16","42","50","32"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-17","47","53","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-18","51","62","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-19","46","58","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-20","46","56","36"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-21","49","59","39"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-22","54","65","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-23","58","70","43"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-24","56","62","50"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-25","61","72","52"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-26","56","67","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-27","50","57","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-28","53","65","40"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-29","54","59","47"
"SZ000001940","BASEL BINNINGEN, SZ","2002-04-30","57","70","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-01","51","59","47"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-02","48","51","46"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-03","45","47","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-04","45","47","41"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-05","45","50","38"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-06","46","58","34"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-07","55","64","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-08","55","62","47"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-09","60","72","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-10","61","72","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-11","58","63","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-12","55","64","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-13","59","69","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-14","60","69","50"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-15","60","73","46"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-16","66","81","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-17","70","85","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-18","60","67","53"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-19","56","63","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-20","61","73","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-21","67","79","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-22","64","75","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-23","53","56","50"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-24","59","67","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-25","54","59","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-26","53","63","42"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-27","52","54","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-28","55","64","47"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-29","55","62","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-30","59","70","44"
"SZ000001940","BASEL BINNINGEN, SZ","2002-05-31","62","74","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-01","64","78","47"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-02","65","81","50"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-03","64","70","55"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-04","67","81","57"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-05","61","71","55"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-06","60","67","56"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-07","58","65","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-08","60","70","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-09","59","65","56"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-10","55","61","50"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-11","58","67","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-12","64","78","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-13","69","81","56"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-14","77","87","56"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-15","75","87","64"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-16","74","85","65"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-17","78","94","64"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-18","77","94","65"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-19","76","89","65"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-20","74","82","65"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-21","74","83","64"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-22","74","85","66"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-23","76","87","65"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-24","66","69","63"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-25","66","77","57"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-26","68","80","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-27","68","79","58"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-28","62","69","52"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-29","60","71","49"
"SZ000001940","BASEL BINNINGEN, SZ","2002-06-30","60","75","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-01","66","79","53"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-02","62","64","59"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-03","65","75","55"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-04","58","65","51"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-05","63","76","48"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-06","61","70","57"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-07","67","77","56"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-08","71","86","57"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-09","71","83","63"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-10","62","70","54"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-11","64","74","52"
"SZ000001940","BASEL BINNINGEN, SZ","2002-07-12","68","80","54"
